ACLS|2026-05-28|COILED|18|143.55|138.33|141.87|445925
ACLS|2026-05-28|COILED|19|140.655|136.98|139.99|320417
ACLS|2026-05-28|COILED|20|140.5|132.59|139.11|798626
ACLS|2026-05-28|COILED|21|136.295|130.57|133.61|421039
ACLS|2026-05-28|COILED|22|138.035|130.02|134.02|835760
ACLS|2026-05-28|COILED|23|144.165|135|137.46|641354
ACLS|2026-05-28|COILED|24|147.94|138.41|143.13|843592
ACLS|2026-05-28|COILED|25|140|135.4701|139.86|733741
ACLS|2026-05-28|COILED|26|140.49|134.06|139.93|894009
ACLS|2026-05-28|COILED|27|137.44|130.05|133.19|1209313
ACLS|2026-05-28|COILED|28|132.195|120.64|131.02|1313225
ACLS|2026-05-28|COILED|29|121.8399|117.535|118.73|449456
