src|tag|ticker|alert_date|n_bars|reason|thin_history|open|prior_close|gap_open_pct|adr20_pct|overhead_vol_frac|overhead_vol_frac_60d|overhead_vol_frac_at_prior_close|n_gaps|n_unfilled_gaps|overhead_unfilled_gap_span_adr|inside_unfilled_gap|nearest_overhead_gap_bottom_adr|n_levels|n_qualified|zones_overhead_at_prior_close|zones_cleared|zones_remaining|zones_remaining_in_band|adr_to_next_zone|blue_sky|rmv_15|rmv_tight|base_range_adr|base_gap_max_adr|base_gap_span_adr|base_gap_count_1p0x|tight_v2|label|trailing_high|near_high_frac|open_above_trailing_high|advd20|first_bar|last_prior_bar
prod|cohort|ROLR|2026-04-29|195||0|10.52|9.92|6.04839|17.8257|0.560277|0.225453|0.619454|11|2|0.591917|0|2.70895|2|1|1|0|1|1|0.650575|0|53.2716|0|5.50599|2.25938|2.25938|1|0|INTO_SUPPLY|33.68|0.294537|0|7.49735e+06|2025-07-21|2026-04-28
prod|cohort|RSI|2026-04-29|195||0|28.64|24|19.3333|3.85835|0|0|0.00574401|6|1|0|0||0|0|0|0|0|0||1|54.1859|0|3.61196|0|0|0|0|CLEAR_AIR|24.67|0.972842|1|2.78863e+07|2025-07-21|2026-04-28
prod|cohort|SIMO|2026-04-29|195||0|195|149.18|30.7146|5.19453|0|0|0.0124695|10|1|0|0||0|0|0|0|0|0||1|92.9297|0|4.39078|0.473831|0.473831|0|0|CLEAR_AIR|155.73|0.95794|1|6.81835e+07|2025-07-21|2026-04-28
prod|cohort|SKYQ|2026-04-29|195||0|6.31|5.9|6.94915|28.7382|0.356379|0.397127|0.403706|11|1|0|0||5|1|1|0|1|0|2.74626|0|28.8641|1|3.03358|0.224593|0.224593|0|1|CLEARED_NOTHING|19.4499|0.303343|0|3.09834e+07|2025-07-21|2026-04-28
prod|cohort|STX|2026-04-29|195||0|667.98|579.03|15.3619|4.92523|0|0|0.0132935|25|8|0|0||1|1|1|1|0|0||1|55.5907|0|3.74512|0.815233|1.02369|0|0|CLEAR_AIR|607.89|0.952524|1|1.75035e+09|2025-07-21|2026-04-28
prod|cohort|TEVA|2026-04-29|195||0|34|31.62|7.52688|2.92678|0.0654356|0.294493|0.206409|18|9|0|0||9|7|7|3|4|4|0.200984|0|76.3545|0|2.05484|0.454321|0.558523|0|0|IFFY_AT_FIRST_ZONE|37.345|0.8467|0|1.33622e+08|2025-07-21|2026-04-28
prod|cohort|TRT|2026-04-29|192||0|12.76|12.17|4.84799|13.4082|0.5358|0.616241|0.614519|13|2|0|0||1|0|0|0|0|0||1|100|0|10.7681|2.06769|2.06769|1|0|CLEAR_AIR|19.1|0.637173|0|511920|2025-07-21|2026-04-28
prod|cohort|UMC|2026-04-29|195||0|12.43|11.66|6.60377|2.59841|0.021435|0.039872|0.0719113|48|21|0.913362|1|0.0154807|1|1|1|0|1|1|1.2075|0|42.1991|0|10.694|2.42796|9.64607|5|0|INTO_SUPPLY|12.82|0.909516|0|1.18726e+08|2025-07-21|2026-04-28
prod|cohort|VRNS|2026-04-29|195||0|29.72|25.44|16.8239|5.48076|0.601003|0.00975385|0.665107|11|4|13.9083|0|1.68827|11|7|7|4|3|0|4.06414|0|33.4092|0|4.00458|0.184417|0.20815|0|0|LADDER_CLIMBING|63.9|0.398122|0|4.97712e+07|2025-07-21|2026-04-28
prod|cohort|WDC|2026-04-29|195||0|424.352|390.99|8.5327|5.15371|0|0|0.0127954|24|11|0|0||1|1|1|1|0|0||1|46.9931|0|3.444|1.21018|1.21018|1|0|CLEAR_AIR|416.37|0.939045|1|2.30263e+09|2025-07-21|2026-04-28
prod|cohort|WYY|2026-04-29|195||0|6.19|6.17|0.324149|6.83529|0.237948|0.0369856|0.241696|3|1|0|0||8|6|6|0|6|2|0.590634|0|100|0|4.4271|0.0306708|0.0306708|0|0|INTO_SUPPLY|7.55|0.817219|0|123443|2025-07-21|2026-04-28
prod|cohort|ADAM|2026-04-30|165||0|8.19|7.75|5.67742|2.30947|0.0998151|0.110139|0.335163|7|0|0|0||9|5|5|1|4|2|0.713736|0|68.3749|0|2.98621|0|0|0|0|INTO_SUPPLY|8.76|0.884703|0|4.50759e+06|2025-09-03|2026-04-29
prod|cohort|AEXA|2026-04-30|148||0|11.07|11.05|0.180995|1.71144|0.582601|0.793893|0.597531|1|0|0|0||11|10|10|0|10|3|0.685644|0|38.6855|0|0.946663|0|0|0|0|INTO_SUPPLY|11.91|0.927792|0|624973|2025-09-26|2026-04-29
prod|cohort|AKAN|2026-04-30|196||0|32.1|25.99|23.509|25.9092|0.0326397|0|0.0964391|7|1|0.0337868|0|4.22263|14|7|7|2|5|2|0.0631248|0|100|0|26.151|0|0|0|0|IFFY_AT_FIRST_ZONE|209.025|0.124339|0|170637|2025-07-21|2026-04-29
prod|cohort|ALGS|2026-04-30|196||0|6|5.97|0.502513|9.04203|0.997259|0.996592|0.998514|2|0|0|0||25|18|18|0|18|1|1.364|0|24.617|1|4.66993|0.278385|0.278385|0|1|CLEARED_NOTHING|13.6892|0.43611|0|611355|2025-07-21|2026-04-29
prod|cohort|ALNY|2026-04-30|196||0|307.48|301.19|2.08838|3.27375|0.968678|0.894908|0.992418|8|2|1.93669|0|7.06577|20|14|14|0|14|2|0.829514|0|60.1324|0|3.75464|0|0|0|0|INTO_SUPPLY|495.55|0.607789|0|3.1504e+08|2025-07-21|2026-04-29
prod|cohort|ASIC|2026-04-30|196||0|20.76|20.51|1.21892|2.95705|0.256136|0.280136|0.31012|4|1|0|0||11|8|8|1|7|3|0.228056|0|68.9613|0|1.69334|0|0|0|0|IFFY_AT_FIRST_ZONE|23.875|0.859058|0|1.083e+06|2025-07-21|2026-04-29
prod|cohort|BAND|2026-04-30|196||0|30.955|24.2|27.9132|6.25997|0|0|0.0219916|9|3|0|0||2|2|2|2|0|0||1|20.3039|1|5.59559|0.125168|0.178564|0|1|CLEAR_AIR|25.69|0.942001|1|8.25091e+06|2025-07-21|2026-04-29
prod|cohort|BAX|2026-04-30|196||0|17.73|16.9|4.91124|3.45124|0.853384|0.61952|0.940354|12|3|5.09883|0|0.147082|21|16|16|0|16|2|0.60238|0|75.5067|0|3.09877|0.177662|0.289473|0|0|INTO_SUPPLY|29.35|0.575809|0|1.09083e+08|2025-07-21|2026-04-29
prod|cohort|BHE|2026-04-30|196||0|77.82|72.4|7.48619|3.28454|0|0|0.000184991|13|5|0|0||0|0|0|0|0|0||1|75.5992|0|4.7292|0.189937|0.199478|0|0|CLEAR_AIR|72.44|0.999448|1|1.92054e+07|2025-07-21|2026-04-29
prod|cohort|BLLN|2026-04-30|119||0|77.8|73.71|5.54877|8.16816|0.759902|0.589256|0.833459|1|0|0|0||15|12|12|0|12|2|0.0236356|0|55.9848|0|2.28951|0|0|0|0|IFFY_AT_FIRST_ZONE|138.7|0.531435|0|3.04222e+07|2025-11-06|2026-04-29
prod|cohort|CMPR|2026-04-30|196||0|85.82|81.42|5.40408|3.49523|0|0|0.0187102|4|0|0|0||4|1|1|1|0|0||1|34.6117|0|2.78421|0|0|0|0|CLEAR_AIR|84|0.969286|1|6.99903e+06|2025-07-21|2026-04-29
prod|cohort|CUE|2026-04-30|196||0|13.16|13|1.23077|32.472|0.544491|0.506777|0.552867|2|0|0|0||18|16|16|0|16|0|1.56015|0|84.2842|0|2.95536|0|0|0|0|CLEARED_NOTHING|30.9696|0.419766|0|6.15633e+06|2025-07-21|2026-04-29
prod|cohort|CVNA|2026-04-30|196||0|83.914|79.318|5.7944|5.04751|0.262393|0.000128224|0.33908|13|0|0|0||9|5|5|1|4|2|0.0132214|0|24.9209|1|4.48898|0.266899|0.266899|0|1|IFFY_AT_FIRST_ZONE|97.378|0.814537|0|8.45402e+08|2025-07-21|2026-04-29
prod|cohort|CWH|2026-04-30|196||0|7.67|6.93|10.6782|6.59435|0.753843|0.390199|0.871284|9|3|2.98545|0|3.3611|22|18|18|2|16|2|0.929246|0|44.4957|0|1.99087|0.354603|0.354603|0|0|INTO_SUPPLY|19.38|0.357585|0|2.04267e+07|2025-07-21|2026-04-29
prod|cohort|DRVN|2026-04-30|196||0|14.16|12.74|11.146|4.26729|0.540895|0.126832|0.654968|8|3|4.07945|1|0.0330989|11|10|10|3|7|0|5.19653|0|49.3523|0|1.82388|0.0449273|0.0449273|0|0|INTO_SUPPLY|19.74|0.64539|0|1.45416e+07|2025-07-21|2026-04-29
prod|cohort|ECG|2026-04-30|196||0|139.72|134.09|4.19867|4.31813|0.00160234|0.00496799|0.0284818|11|3|0|0||4|1|1|0|1|1|0.301659|0|76.5801|0|2.42941|0|0|0|0|INTO_SUPPLY|141.54|0.947365|0|6.32876e+07|2025-07-21|2026-04-29
prod|cohort|EUDA|2026-04-30|196||0|14.83|14.49|2.34645|22.527|0.594951|0.372257|0.611628|13|1|0|0||21|21|21|0|21|3|0.157599|0|100|0|6.01659|0.433621|0.470977|0|0|IFFY_AT_FIRST_ZONE|86|0.168488|0|67942.6|2025-07-21|2026-04-29
prod|cohort|FCEL|2026-04-30|196||0|13.3|13.64|-2.49267|9.81635|0.00418169|0.0152914|0.000232316|9|2|0|0||0|0|0|0|0|0||1|82.8518|0|8.34987|0.666157|0.800394|0|0|CLEAR_AIR|13.66|0.998536|0|1.57223e+07|2025-07-21|2026-04-29
prod|cohort|FIP|2026-04-30|196||0|6.41|5.67|13.0511|5.40348|0.0672542|0.0267332|0.256111|6|1|0|0||10|9|9|7|2|2|0.0268504|0|42.2759|0|2.15193|0|0|0|0|IFFY_AT_FIRST_ZONE|7.935|0.714556|0|3.28128e+06|2025-07-21|2026-04-29
prod|cohort|FMC|2026-04-30|196||0|16.14|14.65|10.1706|4.8558|0.336082|0.219252|0.549443|9|3|8.69819|0|7.4771|16|8|8|2|6|0|2.74331|0|66.8636|0|4.34188|0.26296|0.26296|0|0|LADDER_CLIMBING|43.97|0.333182|0|4.00311e+07|2025-07-21|2026-04-29
prod|cohort|FORM|2026-04-30|196||0|144|135.53|6.24954|5.93511|0.0319183|0.0804816|0.0585156|26|9|0|0||3|1|1|0|1|0|1.76562|0|90.1554|0|4.22808|0.180128|0.246854|0|0|CLEARED_NOTHING|159.09|0.851908|0|2.21938e+08|2025-07-21|2026-04-29
prod|cohort|FTAI|2026-04-30|196||0|232.85|213.11|9.26282|5.60362|0.439887|0.860749|0.49651|10|2|0|0||11|10|10|0|10|1|1.05572|0|47.2916|0|4.02595|0|0|0|0|CLEARED_NOTHING|323.51|0.658743|0|2.88609e+08|2025-07-21|2026-04-29
prod|cohort|GKOS|2026-04-30|196||0|141.5|116.96|20.9815|3.77141|0|0|0.144395|12|0|0|0||7|5|5|5|0|0||1|71.2027|0|1.83854|0.00342287|0.00342287|0|0|CLEAR_AIR|130.23|0.898103|1|6.57214e+07|2025-07-21|2026-04-29
prod|cohort|GOOG|2026-04-30|196||0|371.255|347.31|6.89442|2.18636|0|0|0.00736195|16|8|0|0||1|1|1|1|0|0||1|69.1457|0|4.45653|0.246451|0.246451|0|0|CLEAR_AIR|353.4|0.982767|1|4.90501e+09|2025-07-21|2026-04-29
prod|cohort|GOOGL|2026-04-30|196||0|374.07|349.94|6.89547|2.26583|0|0|0.00531896|15|7|0|0||0|0|0|0|0|0||1|71.4427|0|4.32642|0.291264|0.291264|0|0|CLEAR_AIR|355.79|0.983558|1|7.4855e+09|2025-07-21|2026-04-29
prod|cohort|GTX|2026-04-30|196||0|22.14|20.49|8.05271|2.64969|0|0|0.0372992|11|4|0|0||3|2|2|2|0|0||1|81.7588|0|3.75317|0.0293622|0.0293622|0|0|CLEAR_AIR|21.4247|0.956373|1|3.51996e+07|2025-07-21|2026-04-29
prod|cohort|HGV|2026-04-30|196||0|45|43.4|3.68664|3.79747|0.440875|0.527474|0.664093|11|1|0|0||15|12|12|0|12|4|0.321852|0|65.8736|0|3.325|0.0396075|0.0396075|0|0|INTO_SUPPLY|52.08|0.833333|0|3.23185e+07|2025-07-21|2026-04-29
prod|cohort|HTZ|2026-04-30|196||0|6.47|5.6|15.5357|10.0598|0.232136|0.272191|0.530973|8|0|0|0||15|4|4|1|3|0|1.64395|0|9.43125|1|3.3589|0|0|0|1|LADDER_CLIMBING|8.355|0.670257|0|9.67024e+07|2025-07-21|2026-04-29
prod|cohort|INDV|2026-04-30|196||0|35.97|34.15|5.32943|3.57473|0.0607359|0|0.229138|6|3|0|0||6|6|6|2|4|3|0.0466624|0|48.1183|0|3.32781|0.0168367|0.0168367|0|0|IFFY_AT_FIRST_ZONE|38|0.898684|0|4.51106e+07|2025-07-21|2026-04-29
prod|cohort|INSG|2026-04-30|196||0|17.29|14.79|16.9033|5.39168|0.0111298|0|0.181771|11|1|0|0||5|4|4|3|1|1|0.87962|0|30.8501|0|3.4862|0.0379545|0.0379545|0|0|INTO_SUPPLY|18.11|0.816676|0|1.36532e+06|2025-07-21|2026-04-29
prod|cohort|IPX|2026-04-30|192||0|30.9|29.05|6.36833|5.71758|0.753872|0.505528|0.819572|46|4|3.20937|0|4.5904|18|10|10|0|10|1|1.01034|0|82.3773|0|2.58148|0.23405|0.23405|0|0|CLEARED_NOTHING|61.45|0.472742|0|5.53095e+06|2025-07-23|2026-04-29
prod|cohort|KN|2026-04-30|196||0|30.73|30.36|1.21871|3.43468|0.0323157|0.103598|0.0480047|14|3|0|0||1|1|1|0|1|1|1.15587|0|39.0782|0|3.34057|0|0|0|0|CLEARED_NOTHING|31.95|0.950235|0|1.9784e+07|2025-07-21|2026-04-29
prod|cohort|MICC|2026-04-30|98||0|14.21|13.06|8.80551|1.87551|0.924037|0.846864|0.990301|27|10|9.90506|0|0.600352|10|7|7|1|6|1|1.42584|0|39.8498|0|5.84004|0.826648|1.3939|0|0|LADDER_CLIMBING|19.93|0.655294|0|1.82388e+07|2025-12-08|2026-04-29
prod|cohort|MRAM|2026-04-30|196||0|18.06|13.19|36.9219|6.06539|0|0|0.222596|15|1|0|0||3|2|2|2|0|0||1|84.8421|0|5.19526|0.0593591|0.0593591|0|0|CLEAR_AIR|17.24|0.765081|1|4.93502e+06|2025-07-21|2026-04-29
