ticker|d|t_ms|o|h|l|c|v
TER|2026-07-31|1785522360000|376.91|377.27|376.67|377.005|3497
TER|2026-07-31|1785522420000|377.06|377.29|377|377.115|3254
TER|2026-07-31|1785522480000|377.11|377.51|377.11|377.34|4969
TER|2026-07-31|1785522540000|377.335|377.66|377.13|377.485|5484
TER|2026-07-31|1785522600000|377.73|377.9|377.485|377.9|3683
TER|2026-07-31|1785522660000|377.85|377.97|377.75|377.83|3390
TER|2026-07-31|1785522720000|377.815|377.97|377.48|377.96|3513
TER|2026-07-31|1785522780000|377.845|377.9299|377.63|377.88|1807
TER|2026-07-31|1785522840000|377.88|378.14|377.72|378.05|5303
TER|2026-07-31|1785522900000|377.87|377.87|376.92|377.45|4785
TER|2026-07-31|1785522960000|377.55|377.84|377.55|377.6|3349
TER|2026-07-31|1785523020000|377.58|377.73|377.36|377.65|4412
TER|2026-07-31|1785523080000|377.78|378.065|377.725|377.7635|4247
TER|2026-07-31|1785523140000|377.725|378.01|377.725|377.73|1091
TER|2026-07-31|1785523200000|377.99|377.99|377.59|377.79|2176
TER|2026-07-31|1785523260000|377.79|378.04|377.72|377.88|5033
TER|2026-07-31|1785523320000|377.94|378.05|377.72|378.05|2374
TER|2026-07-31|1785523380000|377.975|378.1|377.85|377.945|2277
TER|2026-07-31|1785523440000|377.945|377.95|377.52|377.56|5159
TER|2026-07-31|1785523500000|377.68|378.01|377.68|377.92|2374
TER|2026-07-31|1785523560000|378.04|378.05|377.48|377.595|5125
TER|2026-07-31|1785523620000|377.36|377.425|377.06|377.12|3073
TER|2026-07-31|1785523680000|377.345|377.77|377.335|377.69|3650
TER|2026-07-31|1785523740000|377.72|377.89|377.43|377.66|2153
TER|2026-07-31|1785523800000|377.84|378.53|377.84|378.49|4296
TER|2026-07-31|1785523860000|378.53|378.53|377.955|378.15|4792
TER|2026-07-31|1785523920000|378.27|378.33|378.0775|378.095|4308
TER|2026-07-31|1785523980000|378.06|378.06|377.73|377.93|3800
TER|2026-07-31|1785524040000|377.66|377.96|377.66|377.81|1003
TER|2026-07-31|1785524100000|377.805|378.13|377.22|377.35|8172
TER|2026-07-31|1785524160000|377.22|377.2473|377.02|377.135|2976
TER|2026-07-31|1785524220000|377.14|377.14|376.49|376.97|4371
TER|2026-07-31|1785524280000|377.21|377.28|377.01|377.165|1979
TER|2026-07-31|1785524340000|377.33|377.3851|376.99|377.15|5292
TER|2026-07-31|1785524400000|377.025|377.74|377.02|377.03|3460
TER|2026-07-31|1785524460000|377.03|377.035|376.485|376.485|2517
TER|2026-07-31|1785524520000|376.37|376.52|375.81|375.81|8101
TER|2026-07-31|1785524580000|376.07|376.19|375.83|376.06|3359
TER|2026-07-31|1785524640000|376.06|376.09|375.07|375.14|5397
TER|2026-07-31|1785524700000|375.235|375.44|374.53|375.29|3634
TER|2026-07-31|1785524760000|375.21|375.28|374.58|374.71|5826
TER|2026-07-31|1785524820000|374.705|375.28|374.47|375.28|5273
TER|2026-07-31|1785524880000|375.43|375.47|374.69|375.1038|5627
TER|2026-07-31|1785524940000|374.965|375.49|374.965|375.23|3204
TER|2026-07-31|1785525000000|375.23|375.36|374.91|375.07|5396
TER|2026-07-31|1785525060000|375.02|375.17|374.63|374.78|5374
TER|2026-07-31|1785525120000|374.75|375.53|374.52|375.53|6562
TER|2026-07-31|1785525180000|375.47|375.545|375.27|375.47|3408
TER|2026-07-31|1785525240000|375.465|375.47|375.06|375.235|4352
TER|2026-07-31|1785525300000|375.44|375.49|374.84|374.84|4594
TER|2026-07-31|1785525360000|375.36|375.36|374.68|374.75|4291
TER|2026-07-31|1785525420000|374.69|375.04|374.56|374.96|3617
TER|2026-07-31|1785525480000|375.02|375.48|374.9|375.34|5967
TER|2026-07-31|1785525540000|375.47|375.84|375.3|375.695|7198
TER|2026-07-31|1785525600000|375.65|375.78|375.09|375.65|6247
TER|2026-07-31|1785525660000|375.65|375.87|375.245|375.3|6064
TER|2026-07-31|1785525720000|375.46|375.77|375.46|375.52|3118
TER|2026-07-31|1785525780000|375.52|375.52|375.05|375.05|5359
TER|2026-07-31|1785525840000|375.075|375.19|374.775|375.19|4217
TER|2026-07-31|1785525900000|374.965|374.965|374.48|374.69|6494
TER|2026-07-31|1785525960000|374.87|375.31|374.845|375.05|5286
TER|2026-07-31|1785526020000|375.17|375.18|374.83|374.83|7296
TER|2026-07-31|1785526080000|375.03|375.3|375.03|375.195|4192
TER|2026-07-31|1785526140000|375.19|375.19|374.92|375|4628
TER|2026-07-31|1785526200000|374.995|375.22|374.31|374.69|9886
TER|2026-07-31|1785526260000|374.65|374.86|374.48|374.523|5012
TER|2026-07-31|1785526320000|374.675|375.4|374.49|375.4|8574
TER|2026-07-31|1785526380000|375.55|376.13|375.53|375.79|11178
TER|2026-07-31|1785526440000|375.79|375.815|375.345|375.48|7591
TER|2026-07-31|1785526500000|375.57|375.79|375.12|375.5|7805
TER|2026-07-31|1785526560000|375.37|375.51|375.08|375.295|6551
TER|2026-07-31|1785526620000|375.295|375.48|375.01|375.145|7813
TER|2026-07-31|1785526680000|375.01|375.145|374.4|374.46|11133
TER|2026-07-31|1785526740000|374.55|374.73|374.4|374.4|6750
TER|2026-07-31|1785526800000|374.555|374.56|373.79|373.935|10001
TER|2026-07-31|1785526860000|373.935|374.4095|373.62|373.845|10875
TER|2026-07-31|1785526920000|374.1895|374.1895|373.04|373.8825|13060
TER|2026-07-31|1785526980000|373.98|375.24|373.98|375.24|9116
TER|2026-07-31|1785527040000|375.24|375.27|374.69|374.88|14622
TER|2026-07-31|1785527100000|374.88|376.34|374.88|376.025|21592
TER|2026-07-31|1785527160000|376.39|376.66|376.04|376.04|15246
TER|2026-07-31|1785527220000|376.25|376.6|375.2975|375.2975|10703
TER|2026-07-31|1785527280000|375.3|375.8|375.3|375.665|6511
TER|2026-07-31|1785527340000|375.69|376.29|375.54|376.29|11452
TER|2026-07-31|1785527400000|376.145|376.29|374.4|374.47|18281
TER|2026-07-31|1785527460000|374.465|374.465|373.87|374.41|16364
TER|2026-07-31|1785527520000|374.41|374.47|373.91|374.315|18758
TER|2026-07-31|1785527580000|374.315|374.315|373.43|373.47|22163
TER|2026-07-31|1785527640000|373.58|373.9|372.365|372.495|31698
TER|2026-07-31|1785527700000|372.36|372.55|370.94|371.52|47916
TER|2026-07-31|1785527760000|371.55|371.73|371.15|371.24|35430
TER|2026-07-31|1785527820000|371.24|371.24|369.36|369.4|68572
TER|2026-07-31|1785527880000|369.43|369.7|368.62|368.695|94494
TER|2026-07-31|1785527940000|368.71|368.91|367.5|367.54|257404
TER|2026-07-31|1785528000000|367.69|368.17|367.69|368|523036
VPG|2026-05-13|1778679180000|92.37|95.83|91.85|92.3309|30839
VPG|2026-05-13|1778679240000|93.514|99.015|93.514|97.885|13794
VPG|2026-05-13|1778679300000|97.82|98.69|94.9|96.24|14482
VPG|2026-05-13|1778679360000|98|99.98|97.63|99.9|23627
VPG|2026-05-13|1778679420000|98.85|100.24|97.985|99.95|25824
VPG|2026-05-13|1778679480000|98.9175|100.015|98.845|99.265|7097
VPG|2026-05-13|1778679540000|99.99|99.99|96.005|96.57|12221
VPG|2026-05-13|1778679600000|97.435|98.37|96.4041|98.31|3443
VPG|2026-05-13|1778679660000|97.435|97.48|96.475|96.51|2256
VPG|2026-05-13|1778679720000|96.04|97.425|96.015|96.015|1024
VPG|2026-05-13|1778679780000|96|97.44|95.605|97.44|4889
VPG|2026-05-13|1778679840000|96.7251|97.45|96.6948|96.79|3973
VPG|2026-05-13|1778679900000|96.795|96.795|95.6|96.525|4363
VPG|2026-05-13|1778679960000|96.52|96.525|95.0865|95.53|3741
VPG|2026-05-13|1778680020000|95.995|95.995|94.84|95.1|9700
VPG|2026-05-13|1778680080000|95.075|95.075|93|93|16429
VPG|2026-05-13|1778680140000|94.04|94.585|93.35|94.23|4287
VPG|2026-05-13|1778680200000|94.23|94.75|94.23|94.63|2693
VPG|2026-05-13|1778680260000|94.26|94.49|94.01|94.42|7914
VPG|2026-05-13|1778680320000|94.42|95.57|94.14|95.2401|5930
VPG|2026-05-13|1778680380000|95.795|95.8|94.43|94.43|4445
VPG|2026-05-13|1778680440000|94.6275|95|94.095|95|2227
VPG|2026-05-13|1778680500000|94.72|96|94.64|95.585|2751
VPG|2026-05-13|1778680560000|95.695|95.695|94.15|94.25|2892
VPG|2026-05-13|1778680620000|94.725|94.725|94.04|94.04|1173
VPG|2026-05-13|1778680680000|94.1533|94.1533|94.1533|94.1533|506
VPG|2026-05-13|1778680740000|94.52|94.56|94.085|94.41|1926
VPG|2026-05-13|1778680800000|94.14|95.13|94.01|94.61|7174
VPG|2026-05-13|1778680860000|94.865|94.865|94.185|94.24|2501
VPG|2026-05-13|1778680920000|94.575|95.29|94.275|94.79|3424
VPG|2026-05-13|1778681040000|94.84|95.31|94.84|95.31|1007
VPG|2026-05-13|1778681100000|95.3918|95.84|95.305|95.585|4349
VPG|2026-05-13|1778681160000|95.595|95.595|94.49|94.49|2555
VPG|2026-05-13|1778681220000|94.695|94.695|94.01|94.515|2122
VPG|2026-05-13|1778681280000|94|94.31|93.11|94.08|7773
VPG|2026-05-13|1778681340000|93.51|94.53|93.34|94.52|3909
VPG|2026-05-13|1778681400000|94.52|94.87|94.52|94.87|736
VPG|2026-05-13|1778681460000|94.53|94.54|94.3151|94.3151|1649
VPG|2026-05-13|1778681520000|94.46|95.435|94.33|95.24|3456
VPG|2026-05-13|1778681580000|95.24|95.4999|95.24|95.4999|1117
VPG|2026-05-13|1778681640000|95.11|95.5|94.32|95.5|8390
VPG|2026-05-13|1778681700000|95.31|95.335|95.31|95.335|1001
VPG|2026-05-13|1778681760000|95.165|95.6024|94.33|94.5|1352
VPG|2026-05-13|1778681820000|95.055|95.085|94.39|94.5|1338
VPG|2026-05-13|1778681880000|94.38|94.89|94.19|94.835|4071
VPG|2026-05-13|1778681940000|95.37|95.38|95.08|95.08|2935
VPG|2026-05-13|1778682000000|95.39|95.59|95|95.59|6933
VPG|2026-05-13|1778682060000|95.495|96.01|95.07|96.01|1739
VPG|2026-05-13|1778682120000|95.84|97.33|95.84|96.9299|6089
VPG|2026-05-13|1778682180000|96.5|96.88|96.46|96.77|2526
VPG|2026-05-13|1778682240000|96.92|98.1346|96.92|98.1346|2392
VPG|2026-05-13|1778682300000|98.115|98.2|97.43|97.43|2605
VPG|2026-05-13|1778682360000|97.21|97.315|96.93|97.315|3961
VPG|2026-05-13|1778682420000|97.315|97.6|97.315|97.578|1255
VPG|2026-05-13|1778682480000|97.66|97.66|97.25|97.585|2885
VPG|2026-05-13|1778682540000|97.32|97.32|97.29|97.29|478
VPG|2026-05-13|1778682600000|97.29|97.3|97.27|97.27|953
VPG|2026-05-13|1778682660000|97.59|98.2|97.59|98.2|1619
VPG|2026-05-13|1778682720000|98.2|98.2|98.2|98.2|708
VPG|2026-05-13|1778682780000|98.2|98.245|97.925|98.245|2001
VPG|2026-05-13|1778682840000|98.2|98.2|98.2|98.2|1452
VPG|2026-05-13|1778682900000|98.27|98.485|98.27|98.485|2456
VPG|2026-05-13|1778682960000|98.485|98.485|98.2|98.25|2365
VPG|2026-05-13|1778683020000|98.5|98.56|98.23|98.495|4668
VPG|2026-05-13|1778683080000|98.535|98.78|97.74|98|2980
VPG|2026-05-13|1778683140000|98.08|98.08|98.08|98.08|483
VPG|2026-05-13|1778683200000|98.075|98.18|97.95|98.075|1537
VPG|2026-05-13|1778683260000|98.0237|98.0237|98.0237|98.0237|1247
VPG|2026-05-13|1778683320000|97.76|98.47|97.76|98.47|865
VPG|2026-05-13|1778683380000|98.465|98.5|97.9601|98.5|1947
VPG|2026-05-13|1778683440000|98.46|98.46|97.9701|97.9701|1515
VPG|2026-05-13|1778683500000|98.31|98.5|98.17|98.485|2316
VPG|2026-05-13|1778683560000|98.485|98.6798|98.22|98.22|9916
VPG|2026-05-13|1778683620000|98.05|98.49|97.96|97.96|1750
VPG|2026-05-13|1778683680000|97.895|97.895|97.88|97.88|1057
VPG|2026-05-13|1778683740000|97.47|97.47|96.5|97.335|4621
VPG|2026-05-13|1778683860000|97.31|97.31|96.65|96.65|1300
VPG|2026-05-13|1778683920000|97|98|96.865|97.89|10313
VPG|2026-05-13|1778683980000|97.5601|97.995|97.5601|97.99|3065
VPG|2026-05-13|1778684040000|98.115|98.115|97.8|98.005|1586
VPG|2026-05-13|1778684100000|97.95|97.95|97.95|97.95|579
VPG|2026-05-13|1778684160000|97.95|97.95|96.59|97.52|8162
VPG|2026-05-13|1778684220000|97.485|97.7999|97.18|97.235|3338
VPG|2026-05-13|1778684280000|96.8823|97.14|96.8823|97.14|717
VPG|2026-05-13|1778684340000|97.335|97.76|97.335|97.575|2713
VPG|2026-05-13|1778684400000|97.57|97.57|96.77|97.26|5779
VPG|2026-05-13|1778684460000|97.36|97.37|97.11|97.11|631
VPG|2026-05-13|1778684520000|97.3351|97.9021|97.3351|97.5701|2644
VPG|2026-05-13|1778684580000|97.785|98.17|97.59|98.16|5915
VPG|2026-05-13|1778684640000|98.16|98.16|97.965|97.965|1607
VPG|2026-05-13|1778684700000|98.0651|98.0651|97.865|98.015|3117
VPG|2026-05-13|1778684760000|98.02|98.1|97.25|97.27|8924
VPG|2026-05-13|1778684820000|97.08|97.615|96.71|96.71|6468
VPG|2026-05-13|1778684880000|96.68|96.68|96.24|96.29|3375
VPG|2026-05-13|1778684940000|96.29|96.29|96.29|96.29|895
VPG|2026-05-13|1778685000000|96.38|97.2|96.38|97.2|6652
VPG|2026-05-13|1778685060000|97.18|97.22|96.99|96.99|1281
VPG|2026-05-13|1778685120000|97.3|97.3|97.3|97.3|307
VPG|2026-05-13|1778685180000|97.3|97.77|96.98|97.77|10659
VPG|2026-05-13|1778685240000|98.02|98.1|97.925|97.925|1914
VPG|2026-05-13|1778685300000|98|98|98|98|415
VPG|2026-05-13|1778685360000|98|98.095|97.32|98.0457|6191
VPG|2026-05-13|1778685420000|97.25|98.09|96.72|97.93|9111
VPG|2026-05-13|1778685480000|98.165|98.165|97.6101|97.6101|1517
VPG|2026-05-13|1778685540000|97.805|98|97.8|98|2015
VPG|2026-05-13|1778685600000|97.915|97.915|97.87|97.87|1248
VPG|2026-05-13|1778685660000|97.87|97.88|97.87|97.88|424
VPG|2026-05-13|1778685720000|97.88|97.88|97.875|97.875|614
VPG|2026-05-13|1778685780000|97.875|97.875|97.53|97.665|1815
VPG|2026-05-13|1778685840000|97.835|97.865|97.305|97.31|5384
VPG|2026-05-13|1778685900000|97.31|97.455|97.115|97.115|1426
VPG|2026-05-13|1778685960000|97.455|97.64|97.45|97.5|1368
VPG|2026-05-13|1778686020000|97.23|97.23|97.23|97.23|459
VPG|2026-05-13|1778686080000|97.22|97.84|97.22|97.765|6628
VPG|2026-05-13|1778686140000|97.715|97.715|97.715|97.715|522
VPG|2026-05-13|1778686200000|97.7|98|97.7|97.82|3147
VPG|2026-05-13|1778686260000|97.91|98.125|97.91|98.125|1063
VPG|2026-05-13|1778686320000|98.13|98.1954|98.13|98.13|540
VPG|2026-05-13|1778686380000|97.75|98.17|97.64|98.17|1500
VPG|2026-05-13|1778686440000|98.02|98.395|97.29|98.37|7316
VPG|2026-05-13|1778686500000|98.3|98.545|97.94|97.94|2540
VPG|2026-05-13|1778686560000|97.5|97.9598|97.5|97.87|676
VPG|2026-05-13|1778686620000|98|98|97.99|97.99|522
VPG|2026-05-13|1778686680000|97.99|97.99|97.85|97.87|11883
VPG|2026-05-13|1778686740000|97.61|97.61|97.36|97.36|1419
VPG|2026-05-13|1778686800000|97.45|97.45|97.445|97.445|794
VPG|2026-05-13|1778686860000|97.645|97.65|97.645|97.65|730
VPG|2026-05-13|1778686920000|97.66|97.88|97.66|97.88|714
VPG|2026-05-13|1778686980000|97.855|97.855|97.855|97.855|1204
VPG|2026-05-13|1778687040000|97.725|97.725|97.42|97.42|801
VPG|2026-05-13|1778687100000|97.02|97.02|97|97|843
VPG|2026-05-13|1778687160000|97.08|97.08|96.8744|97.065|795
VPG|2026-05-13|1778687220000|97.065|97.065|97.02|97.02|602
VPG|2026-05-13|1778687280000|96.67|96.68|96.67|96.68|685
VPG|2026-05-13|1778687340000|96.67|96.67|96.545|96.545|1110
VPG|2026-05-13|1778687400000|96.395|96.78|96.395|96.78|1642
VPG|2026-05-13|1778687520000|96.94|97.08|96.94|97.08|1544
VPG|2026-05-13|1778687580000|97.0011|97.19|97.0011|97.19|796
VPG|2026-05-13|1778687640000|97.165|97.31|97.165|97.31|1183
VPG|2026-05-13|1778687700000|97.165|97.165|97.165|97.165|816
VPG|2026-05-13|1778687760000|97.195|97.54|97.195|97.54|1858
VPG|2026-05-13|1778687880000|97.4|97.5|97.19|97.23|2647
VPG|2026-05-13|1778687940000|97.27|97.69|97.27|97.45|3064
VPG|2026-05-13|1778688060000|97.69|98.28|97.69|97.9|5678
VPG|2026-05-13|1778688120000|98.04|98.04|98.04|98.04|522
VPG|2026-05-13|1778688180000|98.04|98.2|98.04|98.2|1133
VPG|2026-05-13|1778688240000|98.3|98.535|98.3|98.535|768
VPG|2026-05-13|1778688300000|98.535|99.53|98.535|98.92|33457
VPG|2026-05-13|1778688360000|98.69|98.92|98.69|98.92|422
VPG|2026-05-13|1778688420000|98.41|99|98.41|99|904
VPG|2026-05-13|1778688480000|98.555|98.555|98.555|98.555|235
VPG|2026-05-13|1778688540000|98.81|99.005|98.81|99.005|887
VPG|2026-05-13|1778688600000|99.01|99.01|98.81|98.81|575
VPG|2026-05-13|1778688660000|99.015|99.015|98.81|98.835|839
VPG|2026-05-13|1778688720000|98.675|98.675|98.675|98.675|536
VPG|2026-05-13|1778688780000|98.675|98.675|98|98.05|9787
VPG|2026-05-13|1778688840000|98.0001|98.2201|98.0001|98.2201|1142
VPG|2026-05-13|1778688900000|98.225|99.63|98.225|99.48|17408
VPG|2026-05-13|1778688960000|99.29|99.3|98.9901|99|3466
VPG|2026-05-13|1778689020000|99.265|99.29|99.265|99.28|2195
VPG|2026-05-13|1778689080000|99.4|99.53|99.4|99.53|1565
VPG|2026-05-13|1778689140000|99.605|99.655|98.79|98.935|10019
VPG|2026-05-13|1778689200000|99.25|99.5275|98.9701|99.365|2616
VPG|2026-05-13|1778689260000|99.365|100.08|99.365|99.72|9877
VPG|2026-05-13|1778689320000|99.74|99.82|99.74|99.82|345
VPG|2026-05-13|1778689380000|99.76|99.99|99.76|99.845|2568
VPG|2026-05-13|1778689440000|100.05|100.46|99.995|100.045|3915
VPG|2026-05-13|1778689500000|100.305|100.31|100.305|100.31|383
VPG|2026-05-13|1778689560000|100.01|100.52|100|100.48|3448
VPG|2026-05-13|1778689620000|100.075|100.9331|100.075|100.9331|3732
VPG|2026-05-13|1778689680000|100.92|100.92|100.68|100.77|1657
VPG|2026-05-13|1778689740000|100.56|100.83|100.44|100.44|6404
VPG|2026-05-13|1778689800000|100.44|100.44|100.3|100.315|1237
VPG|2026-05-13|1778689860000|100.1996|100.315|100.1996|100.315|811
VPG|2026-05-13|1778689920000|100.46|100.47|99.67|99.8|6942
VPG|2026-05-13|1778689980000|99.81|99.92|99.81|99.915|4056
VPG|2026-05-13|1778690040000|99.92|100|99.79|99.79|1414
VPG|2026-05-13|1778690100000|99.74|99.95|99.74|99.89|923
VPG|2026-05-13|1778690160000|99.89|100.425|99.89|100.425|8496
VPG|2026-05-13|1778690220000|100.23|100.67|100.23|100.6699|1579
VPG|2026-05-13|1778690280000|100.495|100.495|100.49|100.49|967
VPG|2026-05-13|1778690340000|100.59|101.01|100.59|100.91|5259
VPG|2026-05-13|1778690400000|100.71|100.87|100.26|100.565|10900
VPG|2026-05-13|1778690520000|100.78|101.05|100.68|100.89|1944
VPG|2026-05-13|1778690580000|100.775|100.89|100.68|100.68|1993
VPG|2026-05-13|1778690640000|100.89|101.02|100.89|101.01|1259
VPG|2026-05-13|1778690700000|101.02|101.02|100.81|100.81|634
VPG|2026-05-13|1778690760000|100.895|100.9676|100.89|100.9676|795
VPG|2026-05-13|1778690820000|100.74|100.9|100.3601|100.69|5256
VPG|2026-05-13|1778690880000|100.715|100.715|100.715|100.715|177
VPG|2026-05-13|1778690940000|100.62|100.74|100.62|100.74|893
VPG|2026-05-13|1778691000000|100.77|100.9799|100.765|100.9799|1277
VPG|2026-05-13|1778691060000|100.97|101|100.95|101|3044
VPG|2026-05-13|1778691120000|100.905|100.905|100.905|100.905|492
VPG|2026-05-13|1778691180000|100.905|100.905|100.905|100.905|491
VPG|2026-05-13|1778691240000|100.89|101.43|100.89|101.43|3895
VPG|2026-05-13|1778691300000|101.065|101.75|101.065|101.44|3927
VPG|2026-05-13|1778691360000|101.501|102.37|101.501|102.275|6326
VPG|2026-05-13|1778691420000|102.265|102.5999|102.19|102.49|5935
VPG|2026-05-13|1778691480000|102.08|102.15|101.75|101.75|5294
VPG|2026-05-13|1778691540000|102.0239|102.025|102.02|102.02|1794
VPG|2026-05-13|1778691600000|101.9799|101.9799|101.9799|101.9799|243
VPG|2026-05-13|1778691660000|101.75|101.75|100.46|100.46|13504
VPG|2026-05-13|1778691720000|100.735|100.735|100.19|100.19|1880
VPG|2026-05-13|1778691780000|100.7|101.32|100.64|101.1035|4947
VPG|2026-05-13|1778691840000|101.3|101.3|101.1|101.1|2170
VPG|2026-05-13|1778691960000|101.1|101.1|101.1|101.1|1055
VPG|2026-05-13|1778692020000|101.09|101.35|101.09|101.35|1444
VPG|2026-05-13|1778692140000|101.35|101.35|100.8301|100.8301|933
VPG|2026-05-13|1778692200000|101.29|101.29|101.29|101.29|508
VPG|2026-05-13|1778692260000|101.06|101.06|100.83|100.83|2267
VPG|2026-05-13|1778692380000|100.69|100.69|100.685|100.685|2564
VPG|2026-05-13|1778692440000|100.56|100.73|100.3|100.3|3900
VPG|2026-05-13|1778692500000|100.235|100.39|100.235|100.39|419
VPG|2026-05-13|1778692560000|100.22|100.305|99.99|99.99|3583
VPG|2026-05-13|1778692620000|100.21|100.21|100|100|508
VPG|2026-05-13|1778692680000|100.39|100.7612|100.2001|100.53|5869
VPG|2026-05-13|1778692740000|100.53|100.84|100.2|100.595|4292
VPG|2026-05-13|1778692800000|100.5951|100.99|100.58|100.58|607
VPG|2026-05-13|1778692860000|100.59|100.59|100.47|100.585|509
VPG|2026-05-13|1778692920000|100.49|100.49|100.055|100.055|1902
VPG|2026-05-13|1778693040000|100.2957|100.2957|100.2957|100.2957|280
VPG|2026-05-13|1778693100000|100.355|100.355|100.355|100.355|812
VPG|2026-05-13|1778693160000|100.535|100.68|100.48|100.66|4304
VPG|2026-05-13|1778693220000|100.74|100.82|100.56|100.74|3145
VPG|2026-05-13|1778693280000|100.5601|100.765|100.5601|100.765|1151
VPG|2026-05-13|1778693340000|100.765|100.765|100.56|100.62|2185
VPG|2026-05-13|1778693400000|100.74|100.74|100.6122|100.74|1512
VPG|2026-05-13|1778693460000|100.74|100.74|100.74|100.74|889
VPG|2026-05-13|1778693520000|100.74|100.75|100.725|100.725|1414
VPG|2026-05-13|1778693580000|100.725|101.12|100.725|101.12|5273
VPG|2026-05-13|1778693640000|101.22|101.22|100.9|100.9|1986
VPG|2026-05-13|1778693700000|100.91|101.25|100.9|100.9|1839
VPG|2026-05-13|1778693760000|101.075|101.075|100.84|101.04|1623
VPG|2026-05-13|1778693820000|101.045|101.045|101.045|101.045|443
VPG|2026-05-13|1778693880000|101.045|101.045|101.045|101.045|322
VPG|2026-05-13|1778693940000|101.05|101.05|101.05|101.05|1350
VPG|2026-05-13|1778694000000|101.05|101.11|101.05|101.055|2752
VPG|2026-05-13|1778694060000|101.055|101.055|101.055|101.055|1997
VPG|2026-05-13|1778694120000|101.05|101.105|100.99|101.105|755
VPG|2026-05-13|1778694180000|100.97|101.06|100.96|101.06|1807
VPG|2026-05-13|1778694240000|100.89|101.14|100.83|101.14|2266
VPG|2026-05-13|1778694300000|100.8301|101|100.8301|101|1910
VPG|2026-05-13|1778694360000|100.98|100.98|100.77|100.77|1931
VPG|2026-05-13|1778694420000|100.83|100.975|100.83|100.975|531
VPG|2026-05-13|1778694540000|100.96|100.96|100.855|100.855|1503
VPG|2026-05-13|1778694600000|100.915|100.915|100.915|100.915|479
VPG|2026-05-13|1778694660000|100.86|100.9575|100.86|100.9575|1071
VPG|2026-05-13|1778694720000|100.915|101.04|100.915|100.96|673
VPG|2026-05-13|1778694780000|100.99|100.99|100.915|100.915|1436
VPG|2026-05-13|1778694840000|101.12|101.2|100.9601|100.9601|3004
VPG|2026-05-13|1778694900000|101.24|101.65|101.24|101.65|1611
VPG|2026-05-13|1778694960000|101.59|101.74|101.405|101.74|5269
VPG|2026-05-13|1778695020000|101.75|101.7501|101.51|101.75|1854
VPG|2026-05-13|1778695080000|101.75|101.75|101.5101|101.75|983
VPG|2026-05-13|1778695140000|101.52|101.55|101.51|101.55|930
VPG|2026-05-13|1778695200000|101.615|101.615|101.615|101.615|744
VPG|2026-05-13|1778695380000|101.89|101.89|101.89|101.89|553
VPG|2026-05-13|1778695440000|101.89|102.35|101.825|102.3|2071
VPG|2026-05-13|1778695500000|102.45|102.73|102.33|102.73|4642
VPG|2026-05-13|1778695560000|102.735|102.735|102.35|102.35|2434
VPG|2026-05-13|1778695620000|102.6175|102.93|102.6175|102.88|1396
VPG|2026-05-13|1778695680000|103.01|103.42|103.01|103.2964|2721
VPG|2026-05-13|1778695740000|103.38|103.7099|103.38|103.57|969
VPG|2026-05-13|1778695800000|103.6|103.7|103.38|103.515|3179
VPG|2026-05-13|1778695860000|103.53|103.69|103.5|103.605|3349
VPG|2026-05-13|1778695920000|103.69|104.18|103.61|104.095|4381
VPG|2026-05-13|1778695980000|104.08|104.43|103.97|103.97|4155
VPG|2026-05-13|1778696040000|104.05|104.2|104.05|104.2|1007
VPG|2026-05-13|1778696100000|104.245|104.31|103.99|104.2|5801
VPG|2026-05-13|1778696160000|104.235|104.5|104.18|104.48|2532
VPG|2026-05-13|1778696220000|104.5|104.5|103.47|103.98|15640
VPG|2026-05-13|1778696280000|103.07|103.49|103.07|103.49|1168
VPG|2026-05-13|1778696400000|103.76|103.76|103.53|103.565|1137
VPG|2026-05-13|1778696520000|103.75|103.75|103.75|103.75|933
VPG|2026-05-13|1778696580000|103.59|103.61|103.59|103.61|1175
VPG|2026-05-13|1778696640000|103.94|103.96|103.835|103.835|1227
VPG|2026-05-13|1778696700000|103.7|103.7|102.59|103.225|10320
VPG|2026-05-13|1778696760000|103.5|103.5|103.04|103.49|2439
VPG|2026-05-13|1778696820000|103.43|103.6961|103.43|103.6961|2721
VPG|2026-05-13|1778696880000|103.75|103.75|103.75|103.75|1539
VPG|2026-05-13|1778696940000|103.635|103.635|103.485|103.525|2959
VPG|2026-05-13|1778697000000|103.49|103.49|103.1|103.305|1889
VPG|2026-05-13|1778697060000|103.47|103.47|103.26|103.26|918
VPG|2026-05-13|1778697120000|103.26|103.26|102.38|102.38|3381
VPG|2026-05-13|1778697180000|102.485|102.49|101.39|102.095|13318
VPG|2026-05-13|1778697240000|101.84|102.4|101.82|102.4|1732
VPG|2026-05-13|1778697300000|102.205|102.2051|101.9|101.93|1115
VPG|2026-05-13|1778697360000|102.19|102.3876|101.385|101.385|2435
VPG|2026-05-13|1778697420000|101.23|101.39|101.02|101.02|4186
VPG|2026-05-13|1778697480000|101.45|101.72|101.45|101.54|1035
VPG|2026-05-13|1778697540000|101.67|101.67|101.45|101.46|1248
VPG|2026-05-13|1778697600000|101.28|101.465|101.28|101.465|697
VPG|2026-05-13|1778697660000|101.69|102.08|101.69|102.08|3122
VPG|2026-05-13|1778697720000|101.79|101.79|101.79|101.79|285
VPG|2026-05-13|1778697780000|101.835|101.87|101.36|101.36|14307
VPG|2026-05-13|1778697840000|101.66|101.66|101.02|101.02|2189
