scan_date	ticker	scan_et	gap_pct	prev_close	rel_volume	filter_reason	ep_score	score_tier	catalyst_quality	rank_by_gap	projected_vol_multiple	pm_rvol	adv	adv_source	minutes_since_open	price_source
2026-08-07	MTW	2026-08-07 09:40:00.049363	19.63	14.21	0.01	pre-mkt volume 1,554 < 25,000 shares				10			225743.33994550002	polygon_20d	10	polygon_delayed
2026-08-07	MTW	2026-08-07 09:45:00.06337	19.49	14.21	0.01	pre-mkt volume 1,707 < 25,000 shares				11	0.3		225743.33994550002	polygon_20d	15	polygon_delayed
2026-08-07	MTW	2026-08-07 09:50:00.04982	33.08	14.21	0.29		50.4	MODERATE	routine	6	5.7		225743.33994550002	polygon_20d	20	polygon_delayed
2026-08-07	MTW	2026-08-07 09:55:00.04528	33.85	14.21	0.4	already scored earlier today				4	6.2		225743.33994550002	polygon_20d	25	polygon_delayed
2026-08-07	NTRA	2026-08-07 07:30:00.024494	13.42	265.38	0	pre-mkt volume 1,394 < 25,000 shares				18		1.4	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 07:35:00.02679	13.87	265.38	0	pre-mkt volume 2,431 < 25,000 shares				17		2.441	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 07:40:00.023577	13.87	265.38	0	pre-mkt volume 2,431 < 25,000 shares				17		2.441	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 07:45:00.026188	13.87	265.38	0	pre-mkt volume 2,431 < 25,000 shares				16		2.398	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 07:50:00.024606	13.87	265.38	0	pre-mkt volume 2,431 < 25,000 shares				15		2.38	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 07:55:00.027783	13.87	265.38	0	pre-mkt volume 2,431 < 25,000 shares				14		2.348	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 08:00:00.02393	14.55	265.38	0	pre-mkt volume 2,786 < 25,000 shares				15		2.691	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 08:05:00.029813	14.55	265.38	0	pre-mkt volume 2,786 < 25,000 shares				15		2.691	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 08:10:00.024767	14.55	265.38	0	pre-mkt volume 2,786 < 25,000 shares				17		2.691	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 08:15:00.032078	14.55	265.38	0	pre-mkt volume 2,786 < 25,000 shares				16		2.897	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 08:20:00.044738	14.55	265.38	0	pre-mkt volume 2,786 < 25,000 shares				17		2.75	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 08:25:00.019334	14.55	265.38	0	pre-mkt volume 2,786 < 25,000 shares				17		2.75	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 08:30:00.026475	16.06	265.38	0	pre-mkt volume 4,038 < 25,000 shares				11		4.191	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 08:35:00.03725	16.06	265.38	0	pre-mkt volume 4,038 < 25,000 shares				11		4.191	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 08:40:00.029878	16.06	265.38	0	pre-mkt volume 4,038 < 25,000 shares				13		4.125	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 08:45:00.033353	16.06	265.38	0	pre-mkt volume 4,038 < 25,000 shares				12		4.125	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 08:50:00.281727	16.06	265.38	0	pre-mkt volume 4,038 < 25,000 shares				14		4.068	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 08:55:00.069252	16.06	265.38	0	pre-mkt volume 4,038 < 25,000 shares				14		3.802	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 09:00:00.160274	16.06	265.38	0	pre-mkt volume 4,038 < 25,000 shares				15		3.535	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 09:00:00.160932	16.06	265.38	0	pre-mkt volume 4,038 < 25,000 shares				15		3.535	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 09:05:00.051595	16.06	265.38	0	pre-mkt volume 4,038 < 25,000 shares				15		3.535	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 09:10:00.087196	16.06	265.38	0	score 6 < 50 (catalyst=routine)	6		routine	15		5.378	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 09:15:00.049618	16.81	265.38	0.01	score 6 < 50 (catalyst=routine)	6		routine	15		7.041	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 09:20:00.158947	16.81	265.38	0.01	score 6 < 50 (catalyst=routine)	6		routine	15		7.041	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 09:25:00.061556	16.81	265.38	0.01	score 6 < 50 (catalyst=routine)	6		routine	15		6.978	1344996.7700395	polygon_20d		polygon_delayed
2026-08-07	NTRA	2026-08-07 09:30:00.043444	16.83	265.38	0.01	filter:session_rvol_too_low: session_rvol=0.64x (today 10,536 / baseline 16,516 n=23) < 1.0x				12		0.638	1344996.7700395	polygon_20d	1	polygon_delayed
2026-08-07	NTRA	2026-08-07 09:31:00.032058	16.83	265.38	0.01	filter:session_rvol_too_low: session_rvol=0.52x (today 10,536 / baseline 20,119 n=23) < 1.0x				13		0.524	1344996.7700395	polygon_20d	1	polygon_delayed
2026-08-07	NTRA	2026-08-07 09:35:00.088365	16.51	265.38	0.01	filter:session_rvol_too_low: session_rvol=0.39x (today 12,390 / baseline 31,435 n=23) < 1.0x				14		0.394	1344996.7700395	polygon_20d	5	polygon_delayed
2026-08-07	NTRA	2026-08-07 09:40:00.049363	16.51	265.38	0.01	filter:session_rvol_too_low: session_rvol=0.29x (today 12,390 / baseline 43,357 n=23) < 1.0x				13		0.286	1344996.7700395	polygon_20d	10	polygon_delayed
2026-08-07	NTRA	2026-08-07 09:45:00.06337	18.8	265.38	0.01	filter:session_rvol_too_low: session_rvol=0.32x (today 18,575 / baseline 57,371 n=23) < 1.0x				12	0.3	0.324	1344996.7700395	polygon_20d	15	polygon_delayed
2026-08-07	NTRA	2026-08-07 09:50:00.04982	17.15	265.38	0.16	score 18 < 50 (catalyst=routine)	18		routine	15	3.1	2.919	1344996.7700395	polygon_20d	20	polygon_delayed
2026-08-07	NTRA	2026-08-07 09:55:00.04528	18.72	265.38	0.23	score 18 < 50 (catalyst=routine)	18		routine	15	3.6	3.665	1344996.7700395	polygon_20d	25	polygon_delayed
2026-08-07	RDW	2026-08-07 09:55:00.04528	10.9	11.83	0.23	outside top-20 gap cap (gap 10.9%)				41	3.6		19079045.490445502	polygon_20d	25	polygon_delayed
2026-08-07	SEI	2026-08-07 07:40:00.023577	11.19	57.01	0	outside top-20 gap cap (gap 11.2%)				24			3891304.8134904997	polygon_20d		polygon_delayed
2026-08-07	SEI	2026-08-07 07:45:00.026188	11.19	57.01	0	outside top-20 gap cap (gap 11.2%)				23			3891304.8134904997	polygon_20d		polygon_delayed
2026-08-07	TILE	2026-08-07 09:55:00.04528	10.51	35.1	0.27	outside top-20 gap cap (gap 10.5%)				45	4.2		429985.0083505	polygon_20d	25	polygon_delayed
2026-08-07	ULBI	2026-08-07 07:40:00.023577	11.91	5.32	0.14	outside top-20 gap cap (gap 11.9%)				22			33825.3711225	polygon_20d		polygon_delayed
2026-08-07	ULBI	2026-08-07 07:45:00.026188	12.22	5.32	0.29	outside top-20 gap cap (gap 12.2%)				21			33825.3711225	polygon_20d		polygon_delayed
2026-08-07	ULBI	2026-08-07 07:50:00.024606	12.41	5.32	0.36	outside top-20 gap cap (gap 12.4%)				21			33825.3711225	polygon_20d		polygon_delayed
2026-08-07	ULBI	2026-08-07 07:55:00.027783	12.41	5.32	0.36	quality filter: filter:adv_too_low: $162,418				20			33825.3711225	polygon_20d		polygon_delayed
2026-08-07	ULBI	2026-08-07 08:00:00.02393	12.41	5.32	0.36	quality filter: filter:adv_too_low: $162,418				20			33825.3711225	polygon_20d		polygon_delayed
2026-08-07	ULBI	2026-08-07 08:05:00.029813	12.41	5.32	0.36	outside top-20 gap cap (gap 12.4%)				22			33825.3711225	polygon_20d		polygon_delayed
2026-08-07	ULBI	2026-08-07 08:10:00.024767	12.41	5.32	0.36	outside top-20 gap cap (gap 12.4%)				22			33825.3711225	polygon_20d		polygon_delayed
2026-08-07	ULBI	2026-08-07 08:15:00.032078	12.22	5.32	0.4	outside top-20 gap cap (gap 12.2%)				22			33825.3711225	polygon_20d		polygon_delayed
2026-08-07	ULBI	2026-08-07 08:20:00.044738	12.22	5.32	0.4	outside top-20 gap cap (gap 12.2%)				22			33825.3711225	polygon_20d		polygon_delayed
2026-08-07	ULBI	2026-08-07 08:25:00.019334	12.22	5.32	0.4	outside top-20 gap cap (gap 12.2%)				21			33825.3711225	polygon_20d		polygon_delayed
2026-08-07	ULBI	2026-08-07 08:30:00.026475	12.22	5.32	0.4	outside top-20 gap cap (gap 12.2%)				22			33825.3711225	polygon_20d		polygon_delayed
2026-08-07	ULBI	2026-08-07 08:35:00.03725	11.95	5.32	0.49	outside top-20 gap cap (gap 11.9%)				23			33825.3711225	polygon_20d		polygon_delayed
2026-08-07	ULBI	2026-08-07 08:40:00.029878	12.39	5.32	0.67	outside top-20 gap cap (gap 12.4%)				21			33825.3711225	polygon_20d		polygon_delayed
2026-08-07	ULBI	2026-08-07 08:45:00.033353	12.39	5.32	0.67	outside top-20 gap cap (gap 12.4%)				21			33825.3711225	polygon_20d		polygon_delayed
2026-08-07	ULBI	2026-08-07 08:50:00.281727	12.39	5.32	0.67	outside top-20 gap cap (gap 12.4%)				23			33825.3711225	polygon_20d		polygon_delayed
2026-08-07	ULBI	2026-08-07 08:55:00.069252	12.39	5.32	0.67	outside top-20 gap cap (gap 12.4%)				24			33825.3711225	polygon_20d		polygon_delayed
2026-08-07	ULBI	2026-08-07 09:00:00.160274	12.39	5.32	0.67	outside top-20 gap cap (gap 12.4%)				26			33825.3711225	polygon_20d		polygon_delayed
2026-08-07	ULBI	2026-08-07 09:00:00.160932	12.39	5.32	0.67	outside top-20 gap cap (gap 12.4%)				26			33825.3711225	polygon_20d		polygon_delayed
2026-08-07	ULBI	2026-08-07 09:05:00.051595	12.39	5.32	0.67	outside top-20 gap cap (gap 12.4%)				25			33825.3711225	polygon_20d		polygon_delayed
2026-08-07	ULBI	2026-08-07 09:10:00.087196	12.39	5.32	0.67	outside top-20 gap cap (gap 12.4%)				25			33825.3711225	polygon_20d		polygon_delayed
2026-08-07	ULBI	2026-08-07 09:15:00.049618	12.39	5.32	0.67	outside top-20 gap cap (gap 12.4%)				24			33825.3711225	polygon_20d		polygon_delayed
2026-08-07	ULBI	2026-08-07 09:20:00.158947	12.39	5.32	0.67	outside top-20 gap cap (gap 12.4%)				24			33825.3711225	polygon_20d		polygon_delayed
2026-08-07	ULBI	2026-08-07 09:25:00.061556	11.09	5.32	0.7	outside top-20 gap cap (gap 11.1%)				26			33825.3711225	polygon_20d		polygon_delayed
2026-08-07	ULBI	2026-08-07 09:30:00.043444	11.09	5.32	0.7	outside top-20 gap cap (gap 11.1%)				24			33825.3711225	polygon_20d	1	polygon_delayed
2026-08-07	ULBI	2026-08-07 09:31:00.032058	11.09	5.32	0.7	outside top-20 gap cap (gap 11.1%)				22			33825.3711225	polygon_20d	1	polygon_delayed
2026-08-07	ULBI	2026-08-07 09:35:00.088365	11.09	5.32	0.7	outside top-20 gap cap (gap 11.1%)				21			33825.3711225	polygon_20d	5	polygon_delayed
2026-08-07	ULBI	2026-08-07 09:40:00.049363	11.09	5.32	0.7	outside top-20 gap cap (gap 11.1%)				23			33825.3711225	polygon_20d	10	polygon_delayed
2026-08-07	ULBI	2026-08-07 09:45:00.06337	12.78	5.32	0.72	outside top-20 gap cap (gap 12.8%)				21	18.7		33825.3711225	polygon_20d	15	polygon_delayed
2026-08-07	ULBI	2026-08-07 09:50:00.04982	11.84	5.32	1.26	outside top-20 gap cap (gap 11.8%)				27	24.6		33825.3711225	polygon_20d	20	polygon_delayed
2026-08-07	ULBI	2026-08-07 09:55:00.04528	11.09	5.32	1.31	outside top-20 gap cap (gap 11.1%)				39	20.4		33825.3711225	polygon_20d	25	polygon_delayed
2026-08-07	YELP	2026-08-07 09:50:00.04982	15.26	25.04	0.03	filter:session_rvol_too_low: session_rvol=0.69x (today 29,523 / baseline 42,455 n=23) < 1.0x				19	0.6	0.695	1037417.7107004999	polygon_20d	20	polygon_delayed
2026-08-10	ACHR	2026-08-10 08:20:00.021038	15.95	5.59	0.07	score 42 < 50 (catalyst=routine)	42		routine	6		5.824	30267950.1553085	polygon_20d		polygon_delayed
2026-08-10	ACHR	2026-08-10 08:25:00.026936	16.28	5.59	0.1	score 42 < 50 (catalyst=routine)	42		routine	7		8.679	30267950.1553085	polygon_20d		polygon_delayed
2026-08-10	ACHR	2026-08-10 08:30:00.018965	17.89	5.59	0.12	score 42 < 50 (catalyst=routine)	42		routine	6		9.776	30267950.1553085	polygon_20d		polygon_delayed
2026-08-10	ACHR	2026-08-10 08:35:00.021782	19.64	5.59	0.15	score 42 < 50 (catalyst=routine)	42		routine	6		11.816	30267950.1553085	polygon_20d		polygon_delayed
2026-08-10	ACHR	2026-08-10 08:40:00.022497	23.46	5.59	0.21	score 48 < 50 (catalyst=routine)	48		routine	6		15.87	30267950.1553085	polygon_20d		polygon_delayed
2026-08-10	ACHR	2026-08-10 08:45:00.021892	22.18	5.59	0.24	score 48 < 50 (catalyst=routine)	48		routine	6		17.626	30267950.1553085	polygon_20d		polygon_delayed
2026-08-10	ACHR	2026-08-10 08:50:00.022237	24.33	5.59	0.27	score 48 < 50 (catalyst=routine)	48		routine	6		18.859	30267950.1553085	polygon_20d		polygon_delayed
2026-08-10	ACHR	2026-08-10 08:55:00.032976	21.74	5.59	0.31	score 48 < 50 (catalyst=routine)	48		routine	6		21.307	30267950.1553085	polygon_20d		polygon_delayed
2026-08-10	ACHR	2026-08-10 09:00:00.218904	17.53	5.59	0.34	score 42 < 50 (catalyst=routine)	42		routine	6		22.445	30267950.1553085	polygon_20d		polygon_delayed
2026-08-10	ACHR	2026-08-10 09:00:00.223598	16.82	5.59	0.35	score 42 < 50 (catalyst=routine)	42		routine	6		22.825	30267950.1553085	polygon_20d		polygon_delayed
2026-08-10	ACHR	2026-08-10 09:05:00.035782	17.53	5.59	0.36	score 42 < 50 (catalyst=routine)	42		routine	6		22.973	30267950.1553085	polygon_20d		polygon_delayed
2026-08-10	ACHR	2026-08-10 09:10:00.054051	16.91	5.59	0.37	score 42 < 50 (catalyst=routine)	42		routine	6		23.385	30267950.1553085	polygon_20d		polygon_delayed
2026-08-10	ACHR	2026-08-10 09:15:00.041457	16.65	5.59	0.38	score 42 < 50 (catalyst=routine)	42		routine	6		23.567	30267950.1553085	polygon_20d		polygon_delayed
2026-08-10	ACHR	2026-08-10 09:20:00.039852	18.6	5.59	0.4	score 42 < 50 (catalyst=routine)	42		routine	6		24.129	30267950.1553085	polygon_20d		polygon_delayed
2026-08-10	ACHR	2026-08-10 09:25:00.036775	17.88	5.59	0.42	score 42 < 50 (catalyst=routine)	42		routine	6		23.946	30267950.1553085	polygon_20d		polygon_delayed
2026-08-10	ACHR	2026-08-10 09:30:00.062429	15.74	5.59	0.45	score 42 < 50 (catalyst=routine)	42		routine	6		31.979	30267950.1553085	polygon_20d	1	polygon_delayed
2026-08-10	ACHR	2026-08-10 09:31:00.024161	15.74	5.59	0.46	score 42 < 50 (catalyst=routine)	42		routine	6		24.197	30267950.1553085	polygon_20d	1	polygon_delayed
2026-08-10	ACHR	2026-08-10 09:35:00.086816	15.92	5.59	0.46	score 42 < 50 (catalyst=routine)	42		routine	6		13.044	30267950.1553085	polygon_20d	5	polygon_delayed
2026-08-10	ACHR	2026-08-10 09:40:00.069911	14.49	5.59	0.48	score 36 < 50 (catalyst=routine)	36		routine	7		9.3	30267950.1553085	polygon_20d	10	polygon_delayed
2026-08-10	ACHR	2026-08-10 09:45:00.056891	14.85	5.59	0.5		54	MODERATE	routine	7	13	7.311	30267950.1553085	polygon_20d	15	polygon_delayed
2026-08-10	ACHR	2026-08-10 09:50:00.054666	12.34	5.59	0.71	already scored earlier today				10	13.8	8.626	30267950.1553085	polygon_20d	20	polygon_delayed
2026-08-10	ACHR	2026-08-10 09:55:00.055457	13.42	5.59	0.8	already scored earlier today				9	12.5	8.415	30267950.1553085	polygon_20d	25	polygon_delayed
2026-08-10	BWMN	2026-08-10 08:20:00.021038	54.79	27.23	0.04	quality filter: filter:mcap_too_small: $477M < $500M				1			146630.3014815	polygon_20d		polygon_delayed
2026-08-10	BWMN	2026-08-10 08:25:00.026936	55.07	27.23	0.07	quality filter: filter:mcap_too_small: $477M < $500M				1			146630.3014815	polygon_20d		polygon_delayed
2026-08-10	BWMN	2026-08-10 08:30:00.018965	55.16	27.23	0.07	quality filter: filter:mcap_too_small: $477M < $500M				1			146630.3014815	polygon_20d		polygon_delayed
2026-08-10	BWMN	2026-08-10 08:35:00.021782	55.23	27.23	0.08	quality filter: filter:mcap_too_small: $477M < $500M				1			146630.3014815	polygon_20d		polygon_delayed
2026-08-10	BWMN	2026-08-10 08:40:00.022497	55.71	27.23	0.1	quality filter: filter:mcap_too_small: $477M < $500M				1			146630.3014815	polygon_20d		polygon_delayed
2026-08-10	BWMN	2026-08-10 08:45:00.021892	55.89	27.23	0.13	quality filter: filter:mcap_too_small: $477M < $500M				1			146630.3014815	polygon_20d		polygon_delayed
2026-08-10	BWMN	2026-08-10 08:50:00.022237	55.93	27.23	0.13	quality filter: filter:mcap_too_small: $477M < $500M				1			146630.3014815	polygon_20d		polygon_delayed
2026-08-10	BWMN	2026-08-10 08:55:00.032976	55.89	27.23	0.15	quality filter: filter:mcap_too_small: $477M < $500M				1			146630.3014815	polygon_20d		polygon_delayed
2026-08-10	BWMN	2026-08-10 09:00:00.218904	55.83	27.23	0.17	quality filter: filter:mcap_too_small: $477M < $500M				1			146630.3014815	polygon_20d		polygon_delayed
2026-08-10	BWMN	2026-08-10 09:00:00.223598	55.83	27.23	0.17	quality filter: filter:mcap_too_small: $477M < $500M				1			146630.3014815	polygon_20d		polygon_delayed
2026-08-10	BWMN	2026-08-10 09:05:00.035782	55.39	27.23	0.17	quality filter: filter:mcap_too_small: $477M < $500M				1			146630.3014815	polygon_20d		polygon_delayed
2026-08-10	BWMN	2026-08-10 09:10:00.054051	55.34	27.23	0.19	quality filter: filter:mcap_too_small: $477M < $500M				1			146630.3014815	polygon_20d		polygon_delayed
2026-08-10	BWMN	2026-08-10 09:15:00.041457	55.49	27.23	0.2	quality filter: filter:mcap_too_small: $477M < $500M				1			146630.3014815	polygon_20d		polygon_delayed
2026-08-10	BWMN	2026-08-10 09:20:00.039852	55.38	27.23	0.21	quality filter: filter:mcap_too_small: $477M < $500M				1			146630.3014815	polygon_20d		polygon_delayed
2026-08-10	BWMN	2026-08-10 09:25:00.036775	55.38	27.23	0.21	quality filter: filter:mcap_too_small: $477M < $500M				1			146630.3014815	polygon_20d		polygon_delayed
2026-08-10	BWMN	2026-08-10 09:30:00.062429	55.38	27.23	0.22	quality filter: filter:mcap_too_small: $477M < $500M				1			146630.3014815	polygon_20d	1	polygon_delayed
2026-08-10	BWMN	2026-08-10 09:31:00.024161	55.38	27.23	0.22	quality filter: filter:mcap_too_small: $477M < $500M				1			146630.3014815	polygon_20d	1	polygon_delayed
2026-08-10	BWMN	2026-08-10 09:35:00.086816	55.42	27.23	0.23	quality filter: filter:mcap_too_small: $477M < $500M				1			146630.3014815	polygon_20d	5	polygon_delayed
2026-08-10	BWMN	2026-08-10 09:40:00.069911	55.67	27.23	0.23	quality filter: filter:mcap_too_small: $477M < $500M				1			146630.3014815	polygon_20d	10	polygon_delayed
2026-08-10	BWMN	2026-08-10 09:45:00.056891	55.23	27.23	0.65	quality filter: filter:mcap_too_small: $477M < $500M				1	16.9		146630.3014815	polygon_20d	15	polygon_delayed
2026-08-10	BWMN	2026-08-10 09:50:00.054666	55.16	27.23	1.91	quality filter: filter:mcap_too_small: $477M < $500M				1	37.2		146630.3014815	polygon_20d	20	polygon_delayed
2026-08-10	BWMN	2026-08-10 09:55:00.055457	55.16	27.23	2.46	quality filter: filter:mcap_too_small: $477M < $500M				1	38.4		146630.3014815	polygon_20d	25	polygon_delayed
2026-08-10	CLRO	2026-08-10 09:55:00.055457	14.65	10.17	0.26	already up 176% in prior 5 days (extended)				7	4.1		1175969.0951470002	polygon_20d	25	polygon_delayed
2026-08-10	FCUV	2026-08-10 09:50:00.054666	22.12	5.2	1.21	quality filter: filter:adv_too_low: $57,040				7	23.6		50402.083804	polygon_20d	20	polygon_delayed
2026-08-10	FCUV	2026-08-10 09:55:00.055457	11.54	5.2	1.63	quality filter: filter:adv_too_low: $57,040				10	25.4		50402.083804	polygon_20d	25	polygon_delayed
2026-08-10	HZO	2026-08-10 07:25:00.036743	34.5	35.68	0.1	M&A/buyout catalyst — no momentum trade				2		62.662	310349.846764	polygon_20d		polygon_delayed
2026-08-10	HZO	2026-08-10 07:30:00.03611	33.72	35.68	0.16	M&A/buyout catalyst — no momentum trade				2		98.91	310349.846764	polygon_20d		polygon_delayed
2026-08-10	HZO	2026-08-10 07:35:00.021021	35.29	35.68	0.17	M&A/buyout catalyst — no momentum trade				3		105.072	310349.846764	polygon_20d		polygon_delayed
2026-08-10	HZO	2026-08-10 07:40:00.031843	35.09	35.68	0.18	M&A/buyout catalyst — no momentum trade				2		116.225	310349.846764	polygon_20d		polygon_delayed
2026-08-10	HZO	2026-08-10 07:45:00.034554	35.93	35.68	0.19	M&A/buyout catalyst — no momentum trade				2		119.689	310349.846764	polygon_20d		polygon_delayed
2026-08-10	HZO	2026-08-10 07:50:00.023728	35.93	35.68	0.19	M&A/buyout catalyst — no momentum trade				3		119.689	310349.846764	polygon_20d		polygon_delayed
2026-08-10	HZO	2026-08-10 07:55:00.035736	35.93	35.68	0.19	M&A/buyout catalyst — no momentum trade				3		119.689	310349.846764	polygon_20d		polygon_delayed
2026-08-10	HZO	2026-08-10 08:00:00.028641	44.34	35.68	0.21	M&A/buyout catalyst — no momentum trade				3		130.793	310349.846764	polygon_20d		polygon_delayed
2026-08-10	HZO	2026-08-10 08:05:00.036232	45.18	35.68	0.59	M&A/buyout catalyst — no momentum trade				2		358.621	310349.846764	polygon_20d		polygon_delayed
